   54.49470       63.17158       71.74039       79.05689    
   54.49559       63.23372       71.85769       79.19371    
   54.49360       63.29282       71.97285       79.33048    
   54.48906       63.34903       72.08591       79.46719    
   54.48227       63.40251       72.19685       79.60383    
   54.47351       63.45341       72.30573       79.74038    
   54.46307       63.50189       72.41256       79.87683    
   54.45125       63.54809       72.51738       80.01318    
   54.43829       63.59217       72.62022       80.14939    
   54.42446       63.63428       72.72111       80.28548    
   54.41001       63.67455       72.82008       80.42142    
   54.39515       63.71312       72.91717       80.55722    
   54.38012       63.75014       73.01241       80.69285    
   54.36510       63.78574       73.10586       80.82831    
   54.35031       63.82004       73.19753       80.96359    
   54.33590       63.85316       73.28747       81.09868    
   54.32204       63.88522       73.37572       81.23357    
   54.30887       63.91632       73.46231       81.36826    
   54.29653       63.94659       73.54729       81.50274    
   54.28513       63.97610       73.63068       81.63700    
   54.27477       64.00495       73.71254       81.77103    
   54.26554       64.03323       73.79289       81.90482    
   54.25751       64.06101       73.87177       82.03838    
   54.25074       64.08838       73.94922       82.17168    
   54.24529       64.11539       74.02527       82.30473    
   54.24118       64.14210       74.09995       82.43751    
   54.23843       64.16857       74.17330       82.57001    
   54.23705       64.19485       74.24535       82.70225    
   54.23705       64.22099       74.31612       82.83419    
   54.23841       64.24700       74.38564       82.96583    
   54.24112       64.27294       74.45396       83.09717    
   54.24514       64.29883       74.52108       83.22818    
   54.25043       64.32468       74.58704       83.35887    
   54.25696       64.35052       74.65186       83.48923    
   54.26467       64.37637       74.71555       83.61922    
   54.27350       64.40224       74.77815       83.74886    
   54.28341       64.42812       74.83968       83.87812    
   54.29431       64.45403       74.90015       84.00698    
   54.30615       64.47996       74.95956       84.13542    
   54.31886       64.50592       75.01797       84.26344    
   54.33236       64.53191       75.07536       84.39100    
   54.34658       64.55792       75.13174       84.51808    
   54.36147       64.58395       75.18716       84.64465    
   54.37694       64.60999       75.24159       84.77070    
   54.39293       64.63603       75.29507       84.89618    
   54.40937       64.66208       75.34760       85.02105    
   54.42621       64.68812       75.39918       85.14528    
   54.44338       64.71414       75.44983       85.26882    
   54.46083       64.74015       75.49955       85.39163    
   54.47852       64.76614       75.54835       85.51364    
   54.49640       64.79210       75.59624       85.63479    
   54.51443       64.81803       75.64321       85.75501    
   54.53259       64.84393       75.68928       85.87423    
   54.55085       64.86980       75.73444       85.99236    
   54.56918       64.89565       75.77870       86.10928    
   54.58757       64.92148       75.82206       86.22489    
   54.60604       64.94729       75.86452       86.33907    
   54.62457       64.97309       75.90608       86.45167    
   54.64317       64.99889       75.94674       86.56253    
   54.66186       65.02470       75.98650       86.67148    
   54.68066       65.05053       76.02535       86.77830    
   54.69960       65.07640       76.06329       86.88277    
   54.71872       65.10232       76.10033       86.98464    
   54.73804       65.12830       76.13644       87.08362    
   54.75763       65.15437       76.17162       87.17937    
   54.77752       65.18053       76.20586       87.27157    
   54.79778       65.20683       76.23917       87.35979    
   54.81845       65.23325       76.27152       87.44361    
   54.83961       65.25983       76.30291       87.52255    
   54.86131       65.28660       76.33331       87.59612    
   54.88361       65.31355       76.36272       87.66375    
   54.90659       65.34071       76.39111       87.72490    
   54.93031       65.36810       76.41848       87.77898    
   54.95483       65.39573       76.44479       87.82543    
   54.98022       65.42361       76.47002       87.86372    
   55.00655       65.45175       76.49416       87.89333    
   55.03387       65.48016       76.51717       87.91386    
   55.06224       65.50885       76.53902       87.92497    
   55.09171       65.53780       76.55969       87.92648    
   55.12234       65.56704       76.57914       87.91830    
   55.15416       65.59653       76.59733       87.90050    
   55.18721       65.62629       76.61422       87.87324    
   55.22153       65.65629       76.62978       87.83682    
   55.25713       65.68650       76.64395       87.79166    
   55.29404       65.71691       76.65669       87.73819    
   55.33224       65.74748       76.66796       87.67695    
   55.37175       65.77818       76.67770       87.60847    
   55.41255       65.80897       76.68586       87.53329    
   55.45462       65.83978       76.69238       87.45195    
   55.49792       65.87058       76.69721       87.36497    
   55.54241       65.90131       76.70028       87.27282    
   55.58803       65.93188       76.70152       87.17596    
   55.63472       65.96223       76.70088       87.07481    
   55.68239       65.99229       76.69829       86.96975    
   55.73096       66.02195       76.69368       86.86111    
   55.78033       66.05112       76.68697       86.74921    
